ID,Chromosome,Duplication Status,Ka,Ks,Ka/Ks,dSM, Expression Level,Tissue Specificity,Gene Length,Intron Number,Average Intron Length,5' UTR Length,3' UTR Length,Fop,GC Content,Multifunctionality,Recombination rate,Chromosome position
AT5G15930,5,Recent WGDs,0.0144,0.1013,0.1424,0.344,284.6456864,0.154959294,2742,7,173.2857143,256,202,0.342,42.29691877,2,2.45,0.455860314
AT5G15940,5,Non WGDs,0.0394,0.1641,0.2399,0.145,5.077312656,0.359117377,2075,8,102.5,NA,160,0.435,41.09589041,1,2.47,0.455602069
AT5G15980,5,Recent WGDs,0.0351,0.1242,0.2828,0.343,166.481155,0.163474062,2540,NA,NA,209,324,0.38,41.30543099,1,2.52,0.454499937
AT5G16000,5,Non WGDs,0.0119,0.1314,0.0904,0.026,202.1009507,0.16926557,3146,8,102.875,121,285,0.385,41.21022431,3,2.59,0.453313536
AT5G16020,5,Singletons,0.0367,0.1135,0.323,0.603,101.0053212,0.188859165,2550,7,89.14285714,NA,NA,0.405,41.58878505,NA,2.62,0.452755618
AT5G16040,5,Non WGDs,0.0103,0.1151,0.0894,0.088,220.8038247,0.143294651,2655,10,125.8,21,185,0.411,48.44668346,1,2.68,0.451592547
AT5G16050,5,Recent WGDs,0.0128,0.1092,0.1169,0.026,1903.726003,0.113483427,2076,4,228.5,92,263,0.46,46.59231722,1,2.7,0.451318348
AT5G16060,5,Singletons,0.0178,0.1827,0.0977,0.552,567.3917112,0.110026611,1312,2,380.5,41,222,0.382,45.83333333,1,2.71,0.451111208
AT5G16070,5,Recent WGDs,0.0034,0.0942,0.0362,0.078,413.1230805,0.161520486,3826,14,135.2857143,129,195,0.405,44.27860697,3,2.73,0.450837688
AT5G16080,5,Non WGDs,0.0266,0.1375,0.1937,0.008,38.62186359,0.606616917,1304,NA,NA,51,218,0.511,51.40096618,1,2.76,0.450445325
AT5G16120,5,Non WGDs,0.0105,0.1498,0.0701,0.457,365.5230582,0.179234414,2284,8,105.75,187,141,0.372,43.6036036,NA,2.85,0.449007113
AT5G16130,5,Recent WGDs,0.0067,0.1495,0.0446,0.086,5553.23129,0.105958019,1736,5,158,129,244,0.5,45.37521815,3,2.87,0.448729828
AT5G16140,5,Non WGDs,0.0223,0.1143,0.1953,0.223,116.8355578,0.249157599,1752,7,114.4285714,90,138,0.396,41.77040111,3,2.88,0.448576618
AT5G16150,5,Non WGDs,0.0168,0.1611,0.1045,0.096,1097.035544,0.113482078,3259,13,106.0769231,102,137,0.448,47.16636197,1,2.9,0.448223172
AT5G16160,5,Singletons,0.0481,0.1885,0.2551,0.153,43.16809043,0.223638218,912,3,120.6666667,30,118,0.445,40.7960199,1,2.92,0.448024035
AT5G16190,5,Non WGDs,0.0121,0.1721,0.0701,0.01,128.102842,0.354920748,2744,8,162.375,NA,113,0.4,42.94294294,1,2.98,0.447105138
AT5G16200,5,Non WGDs,0.0539,0.167,0.3226,0.172,116.1808857,0.243181355,638,NA,NA,52,94,0.415,50.40650407,1,3.02,0.446589746
AT5G16230,5,Recent WGDs,0.0136,0.1494,0.0908,0.094,57.54956189,0.522173526,2721,2,672.5,46,124,0.415,46.35157546,2,3.04,0.445045139
AT5G16240,5,Non WGDs,0.0337,0.1648,0.2042,0.032,225.8640584,0.329617674,3126,3,491.3333333,174,293,0.405,43.71308017,2,3.03,0.444664232
AT5G16280,5,Singletons,0.027,0.0835,0.3232,0.14,156.8132692,0.104953599,8511,27,154.4814815,340,202,0.402,41.28488678,1,3.01,0.442671187
AT5G16290,5,Non WGDs,0.0129,0.1129,0.1142,0.475,388.6687923,0.189885852,3981,12,181.4166667,110,260,0.386,44.56066946,2,3,0.441806063
AT5G16300,5,Singletons,0.0179,0.0881,0.2038,0.048,224.4227842,0.093475692,4314,5,172.2,NA,246,0.357,44.15341441,1,2.99,0.441332989
AT5G16310,5,Non WGDs,0.0192,0.0755,0.2545,NA,112.6269811,0.129181748,1895,3,190,132,188,0.413,42.18905473,4,2.99,0.440996804
AT5G16330,5,Non WGDs,0.0337,0.1532,0.2199,0.045,101.0053212,0.188859165,815,1,86,NA,NA,0.403,44.58161866,1,2.98,0.440661614
AT5G16360,5,Recent WGDs,0.023,0.1425,0.1612,0.149,101.0053212,0.188859165,1219,1,108,105,154,0.427,40.37558685,1,2.97,0.439704846
AT5G16370,5,Non WGDs,0.0206,0.1981,0.104,0.389,101.0053212,0.188859165,1907,NA,NA,30,218,0.452,49.30681133,1,2.97,0.439502257
AT5G16390,5,Non WGDs,0.019,0.0866,0.2192,0.356,822.5190807,0.141893218,2326,6,180,106,297,0.414,48.51720047,2,2.97,0.439041213
AT5G16400,5,Recent WGDs,0.0259,0.1546,0.1673,NA,949.6632148,0.178866531,1674,2,393.5,85,244,0.433,48.02867384,1,2.96,0.438777789
AT5G16420,5,Non WGDs,0.0147,0.1804,0.0816,0.753,56.57799493,0.210036801,1608,NA,NA,NA,NA,0.431,43.65671642,1,2.96,0.438332072
AT5G16470,5,Recent WGDs,0.0001,0.0809,0.001,0.057,2319.150804,0.085239078,625,NA,NA,100,210,0.363,50.15873016,3,2.95,0.437198503
AT5G16480,5,Recent WGDs,0.0117,0.1135,0.103,0.074,198.2266882,0.434147853,1785,4,167.5,279,221,0.337,42.11382114,2,2.94,0.436957571
AT5G16510,5,Non WGDs,0.0121,0.0946,0.1279,0.024,468.7233093,0.226067528,1776,1,359,144,226,0.408,45.74976122,2,2.93,0.435718601
AT5G16520,5,Singletons,0.029,0.1336,0.2171,0.259,111.2946985,0.120244757,2848,7,115,84,132,0.423,42.20032841,1,2.93,0.435484627
AT5G16530,5,Non WGDs,0.0779,0.2465,0.3162,0.104,24.54821922,0.277739524,1892,4,209,NA,NA,0.37,45.17045455,1,2.92,0.434904007
AT5G16540,5,Recent WGDs,0.0304,0.0913,0.3328,0.392,400.3110631,0.432923883,1967,5,94,249,120,0.421,44.23758865,1,2.92,0.434628866
AT5G16567,5,Singletons,0.0193,0.0676,0.285,0.667,101.0053212,0.188859165,195,NA,NA,NA,NA,0.31,39.48717949,NA,2.9,0.433085515
AT5G16570,5,Non WGDs,0.0108,0.0901,0.1201,0.07,379.2603666,0.468546223,2824,11,141.3636364,43,155,0.478,49.7665733,1,2.9,0.432643773
AT5G16590,5,Recent WGDs,0.0397,0.2085,0.1906,0.901,322.2860995,0.167287663,2454,2,91,181,213,0.384,46.16613419,5,2.89,0.431630983
AT5G16610,5,Singletons,0.0459,0.1599,0.2868,0.097,90.10899704,0.123820352,3350,11,87.27272727,264,104,0.391,42.68051434,1,2.88,0.430206633
AT5G16640,5,Non WGDs,0.0325,0.1859,0.175,0.429,14.30530744,0.230121366,2042,NA,NA,55,472,0.341,39.669967,1,2.87,0.42860794
AT5G16660,5,Recent WGDs,0.0265,0.2223,0.1192,0.705,999.6920042,0.089848499,1580,3,267,57,215,0.455,42.6035503,1,2.86,0.428130419
AT5G16690,5,Singletons,0.0233,0.1098,0.2119,0.264,15.21655081,0.460234794,5566,16,204,24,73,0.385,42.31292517,1,2.85,0.427001453
AT5G16700,5,Non WGDs,0.0289,0.1823,0.1583,0.326,101.0053212,0.188859165,2283,3,272,NA,NA,0.408,46.35310157,1,2.85,0.426503479
AT5G16715,5,Non WGDs,0.0458,0.1751,0.2614,NA,288.3999886,0.258275305,8168,26,190.9230769,NA,291,0.352,42.97974597,4,2.84,0.425730679
AT5G16740,5,Non WGDs,0.0287,0.1947,0.1473,0.284,101.0053212,0.188859165,1813,2,266,NA,NA,0.465,47.93130367,1,2.83,0.424406342
AT5G16760,5,Non WGDs,0.0013,0.115,0.0113,0.049,973.6022112,0.151602237,1559,NA,NA,216,383,0.309,43.125,2,2.83,0.423525526
AT5G16770,5,Recent WGDs,0.0328,0.154,0.2132,0.077,13.43430142,0.655515833,2053,3,256.3333333,71,202,0.36,41.64193867,4,2.82,0.422939465
AT5G16790,5,Recent WGDs,0.0152,0.1884,0.0806,0.05,9.160455601,0.255438479,1469,2,230,160,147,0.358,43.58974359,NA,2.82,0.42219805
AT5G16800,5,Recent WGDs,0.0135,0.1215,0.1113,0.127,266.3018003,0.17689043,2276,4,243.5,294,195,0.443,43.91143911,1,2.82,0.421952882
AT5G16820,5,Recent WGDs,0.0456,0.1043,0.4368,0.094,62.43247379,0.283057946,2520,2,343.5,173,214,0.379,44.8824343,2,2.81,0.421317914
AT5G16830,5,Non WGDs,0.0367,0.1132,0.3243,0.383,742.7143252,0.146933626,2407,6,206.1666667,100,230,0.399,42.14285714,3,2.81,0.421041465
AT5G16840,5,Non WGDs,0.0071,0.1333,0.053,0.053,831.1583555,0.130981493,2382,4,300.5,173,224,0.451,47.38186462,1,2.81,0.420735986
AT5G16860,5,Non WGDs,0.0255,0.1306,0.1951,NA,21.43514088,0.20742611,2553,NA,NA,NA,NA,0.399,43.00822562,1,2.8,0.419891105
AT5G16870,5,Recent WGDs,0.0168,0.0869,0.1931,0.472,89.97034568,0.14127166,1926,7,171,55,164,0.407,43.33333333,3,2.8,0.419614029
AT5G16890,5,Non WGDs,0.0299,0.1479,0.2022,NA,101.0053212,0.188859165,3289,8,192.75,35,176,0.396,45.57291667,1,2.8,0.419044498
AT5G16910,5,Recent WGDs,0.0122,0.1606,0.0759,0.125,339.9488223,0.16038936,3902,2,87,NA,290,0.425,46.71320535,6,2.79,0.417968834
AT5G16930,5,Recent WGDs,0.0095,0.064,0.1488,0.15,46.03716567,0.269846631,3467,7,150.4285714,185,294,0.45,47.28682171,NA,2.79,0.417279727
AT5G16940,5,Singletons,0.0314,0.1546,0.2032,NA,126.2521734,0.121394782,841,1,99,87,247,0.426,43.38235294,1,2.79,0.417077922
AT5G16950,5,Singletons,0.0309,0.1515,0.204,NA,132.1448012,0.146278621,495,NA,NA,64,131,0.402,47.66666667,1,2.79,0.41699538
AT5G16960,5,Non WGDs,0.02,0.14,0.143,NA,184.5756295,0.538215232,1630,4,76.75,26,256,0.428,44.76464938,1,2.79,0.416742104
AT5G17010,5,Recent WGDs,0.0134,0.0854,0.1571,0.461,493.7496061,0.208563072,5096,14,218.2857143,114,414,0.355,45.17195767,2,2.78,0.415185309
AT5G17020,5,Recent WGDs,0.0092,0.0994,0.0924,0.021,431.1081616,0.124036329,8220,31,139.8709677,168,488,0.388,41.57372986,3,2.77,0.414286237
AT5G17030,5,Non WGDs,0.0596,0.1528,0.3901,0.681,59.09353226,0.335514214,1606,1,146,15,65,0.408,49.71014493,1,2.77,0.413734387
AT5G17060,5,Recent WGDs,0.0024,0.0781,0.0307,0.247,247.806754,0.202242465,2260,6,185,250,321,0.442,42.48704663,3,2.77,0.412909278
AT5G17070,5,Singletons,0.0445,0.1108,0.4013,0.075,191.284109,0.162872684,2771,7,248.7142857,50,146,0.326,46.52278177,1,2.77,0.412600294
AT5G17190,5,Recent WGDs,0.0037,0.1096,0.0336,0.352,1832.540764,0.172602379,766,NA,NA,92,281,0.418,45.80152672,1,2.75,0.408655843
AT5G17200,5,Non WGDs,0.0441,0.099,0.4455,0.058,8.562450265,0.564987955,1813,5,109.4,NA,NA,0.443,43.12796209,1,2.75,0.408454562
AT5G17210,5,Non WGDs,0.0225,0.0773,0.2911,0.205,94.67612416,0.303359026,1765,2,411,136,177,0.435,42.53968254,1,2.75,0.408160119
AT5G17220,5,Recent WGDs,0.017,0.066,0.2582,0.361,265.7271002,0.524297186,927,2,75,68,64,0.394,46.04651163,2,2.75,0.407984312
AT5G17260,5,Recent WGDs,0.0405,0.2058,0.1966,NA,9.35312457,0.318189321,2590,5,231.8,NA,NA,0.395,43.04682041,4,2.74,0.406133389
AT5G17270,5,Non WGDs,0.0307,0.1401,0.2192,0.645,72.96037745,0.168675542,5607,19,152.7894737,4,NA,0.41,43.66666667,1,2.74,0.405487017
AT5G17290,5,Singletons,0.018,0.1623,0.1108,0.014,206.5501759,0.255531003,2956,7,235.4285714,79,215,0.319,41.81459566,4,2.74,0.40489128
AT5G17310,5,Recent WGDs,0.013,0.1277,0.1016,0.215,1432.229481,0.238082498,4278,18,137.6666667,77,310,0.438,44.16135881,4,2.74,0.403802277
AT5G17330,5,Non WGDs,0.0116,0.1272,0.0908,0.043,856.3430495,0.522335172,4064,7,312.8571429,129,236,0.405,46.85222001,1,2.74,0.402328235
AT5G17350,5,Recent WGDs,0.0155,0.2004,0.0773,0.048,143.1700325,0.48320728,837,NA,NA,81,204,0.463,48.36956522,3,2.73,0.401686048
AT5G17390,5,Recent WGDs,0.0154,0.1374,0.1124,0.166,101.0053212,0.188859165,1049,2,95.5,NA,NA,0.451,45.45454545,1,2.73,0.400740788
AT5G17400,5,Non WGDs,0.0123,0.1846,0.0664,0.377,340.0178095,0.440042978,1588,3,97.33333333,149,226,0.399,43.32247557,2,2.73,0.400594796
AT5G17420,5,Non WGDs,0.0036,0.1188,0.0301,0.283,236.0085545,0.54695797,4836,11,133.4545455,58,229,0.388,46.25121714,3,2.73,0.399593252
AT5G17450,5,Non WGDs,0.0002,0.1524,0.001,0.25,68.07832156,0.516466693,1567,2,454,64,145,0.437,47.33333333,1,2.73,0.397821942
AT5G17460,5,Singletons,0.0274,0.1624,0.1689,0.618,24.02944145,0.157561893,2698,3,149,928,393,0.377,41.82795699,NA,2.73,0.397595971
AT5G17470,5,Recent WGDs,0.0807,0.2357,0.3422,0.011,18.29607856,0.4136352,441,NA,NA,NA,NA,0.478,39.45578231,1,2.73,0.39728615
AT5G17490,5,Recent WGDs,0.0388,0.1699,0.2285,0.257,31.72609056,0.493018184,2015,NA,NA,190,253,0.452,51.33587786,2,2.73,0.396876525
AT5G17500,5,Non WGDs,0.0358,0.105,0.3407,0.15,101.0053212,0.188859165,2341,4,190,NA,NA,0.414,44.27577483,1,2.73,0.396515861
AT5G17510,5,Recent WGDs,0.0101,0.2259,0.0449,NA,65.60263963,0.160243152,2423,1,716,52,545,0.406,46.48648649,1,2.73,0.396214409
AT5G17530,5,Non WGDs,0.0226,0.1122,0.2018,0.001,234.2345752,0.088897246,4548,19,123.2105263,272,189,0.413,44.95990836,1,2.73,0.395316278
AT5G17540,5,Recent WGDs,0.0727,0.2915,0.2495,0.945,14.16637723,0.516948856,1720,1,236,24,74,0.433,48.84559885,1,2.73,0.395017494
AT5G17550,5,Recent WGDs,0.0127,0.1338,0.0947,NA,101.0053212,0.188859165,1730,4,171.5,73,233,0.354,42.68292683,1,2.73,0.394538038
AT5G17570,5,Recent WGDs,0.0246,0.1064,0.2307,0.289,72.93134769,0.343514799,1867,8,81.875,22,212,0.399,44.06952965,1,2.73,0.393877962
AT5G17580,5,Recent WGDs,0.0324,0.1505,0.2152,0.245,25.78353307,0.419872651,1877,1,83,NA,147,0.424,40.80145719,1,2.73,0.393626621
AT5G17600,5,Recent WGDs,0.0488,0.1677,0.2909,0.676,86.3551697,0.301343221,1340,NA,NA,127,124,0.443,46.00550964,NA,2.73,0.39316563
AT5G17610,5,Singletons,0.0259,0.0656,0.3949,0.627,204.7076535,0.13551242,1360,4,167.25,75,250,0.466,44.53551913,1,2.73,0.392751873
AT5G17620,5,Singletons,0.0052,0.0897,0.0578,0.547,135.0346598,0.155353394,2807,8,191.5,106,179,0.368,43.13131313,1,2.73,0.392472914
AT5G17630,5,Non WGDs,0.0106,0.0995,0.1062,0.516,461.3750221,0.13054079,1629,NA,NA,141,234,0.432,44.57735247,1,2.73,0.392168794
AT5G17640,5,Non WGDs,0.0136,0.2011,0.0678,0.095,125.4174636,0.179517433,2350,2,268.5,402,112,0.407,46.18937644,1,2.73,0.39199759
AT5G17670,5,Singletons,0.0223,0.1616,0.1382,NA,424.7781699,0.214593575,1677,5,117.8,22,136,0.378,48.06451613,3,2.73,0.390940652
AT5G17680,5,Non WGDs,0.0379,0.0919,0.4124,NA,17.12267071,0.370714857,4155,3,90,NA,NA,0.379,41.02960103,3,2.73,0.390602218
AT5G17700,5,Recent WGDs,0.0193,0.1202,0.1602,0.096,228.0575663,0.422602668,3321,8,150.625,178,444,0.377,45.2476573,1,2.73,0.38985484
AT5G17780,5,Non WGDs,0.0518,0.194,0.267,0.535,28.27165271,0.561042395,1768,3,96,74,146,0.39,43.25396825,NA,2.74,0.386090486
AT5G17810,5,Recent WGDs,0.0423,0.1336,0.3169,0.037,101.0053212,0.188859165,2216,2,610,73,116,0.429,45.22924411,3,2.75,0.38469004
AT5G17830,5,Recent WGDs,0.1027,0.1421,0.7229,0.927,7.92382092,0.558511708,2191,2,280.5,NA,205,0.399,44.84210526,1,2.75,0.383352469
AT5G17850,5,Non WGDs,0.0143,0.1538,0.093,NA,314.5590724,0.273928831,1680,NA,NA,NA,NA,0.374,43.0952381,1,2.75,0.382754274
AT5G17860,5,Non WGDs,0.019,0.095,0.1998,0.128,286.8764721,0.40137486,1987,NA,NA,30,244,0.408,46.40980736,1,2.75,0.382398422
AT5G17870,5,Singletons,0.0224,0.1451,0.1545,0.174,3962.881885,0.126192592,561,NA,NA,42,198,0.471,53.27102804,1,2.75,0.381929427
AT5G17980,5,Non WGDs,0.0225,0.2323,0.097,0.055,54.83254932,0.413538118,3150,NA,NA,NA,NA,0.396,49.3015873,NA,2.77,0.37699222
AT5G18000,5,Non WGDs,0.0504,0.1111,0.4534,0.144,35.0026449,0.5314803,1743,3,159.6666667,169,171,0.403,41.12554113,3,2.78,0.376406212
AT5G18070,5,Singletons,0.0289,0.1741,0.1657,0.754,95.83446071,0.15448747,1928,NA,NA,110,147,0.395,42.78874925,2,2.79,0.37419044
AT5G18090,5,Non WGDs,0.0727,0.2371,0.3067,0.024,16.72548267,0.546875131,1801,3,184.3333333,102,240,0.417,40.8388521,3,2.79,0.373746449
AT5G18100,5,Non WGDs,0.0173,0.1597,0.1081,NA,231.6197094,0.151443706,1699,6,165.1666667,34,179,0.454,48.28282828,3,2.79,0.37356154
AT5G18120,5,Recent WGDs,0.0347,0.1111,0.3126,0.063,242.4899635,0.143413762,2981,3,480.6666667,429,240,0.38,43.2183908,NA,2.8,0.373082711
AT5G18130,5,Recent WGDs,0.0412,0.1239,0.3321,0.333,306.2436192,0.383747694,2019,1,689,154,333,0.43,45.07710558,1,2.8,0.372678997
AT5G18170,5,Recent WGDs,0.0065,0.1524,0.0425,0.025,422.9867461,0.207427124,2434,8,105.125,133,224,0.423,46.6828479,4,2.8,0.371548043
AT5G18190,5,Recent WGDs,0.0121,0.0927,0.1308,0.014,372.2876883,0.10366657,3758,15,95.6,NA,248,0.379,44.21965318,3,2.81,0.371050122
AT5G18200,5,Singletons,0.0235,0.2167,0.1085,0.676,209.3493938,0.153120646,1558,2,115,45,227,0.426,47.15909091,1,2.81,0.37063762
AT5G18220,5,Recent WGDs,0.0134,0.1899,0.0704,0.033,8.645301325,0.427620893,1540,1,73,NA,NA,0.476,43.96728016,1,2.81,0.370243112
AT5G18250,5,Recent WGDs,0.0137,0.1229,0.1111,0.055,223.5260008,0.292132522,1679,5,203.6,95,164,0.392,46.0199005,1,2.82,0.368692386
AT5G18270,5,Recent WGDs,0.0166,0.1145,0.1451,0.114,89.84042105,0.404906638,2020,2,247.5,195,322,0.406,44.74206349,4,2.83,0.367909281
AT5G18280,5,Recent WGDs,0.0125,0.1211,0.1033,0.311,118.5117732,0.226026893,4362,9,260,NA,285,0.425,47.20782959,1,2.84,0.366819284
AT5G18290,5,Recent WGDs,0.0134,0.1079,0.1243,0.015,81.29750344,0.433965331,1673,2,239,293,170,0.418,44.80874317,1,2.84,0.366464478
AT5G18320,5,Non WGDs,0.0456,0.1549,0.2944,0.177,101.0053212,0.188859165,1756,1,379,NA,NA,0.422,44.15395788,3,2.85,0.365469996
AT5G18330,5,Non WGDs,0.1455,0.1381,1.053,0.328,101.0053212,0.188859165,1569,1,231,NA,NA,0.409,43.64723468,3,2.85,0.365056814
AT5G18340,5,Non WGDs,0.1272,0.1183,1.0752,0.392,12.58442925,0.376320419,1671,1,188,112,NA,0.386,44.34719183,3,2.85,0.364830739
AT5G18410,5,Singletons,0.0042,0.1082,0.0393,0.251,300.2430603,0.115091941,7683,30,118.3333333,123,158,0.364,42.96469367,3,2.88,0.361723584
AT5G18420,5,Singletons,0.0435,0.0935,0.4656,0.01,344.9101851,0.068889668,3864,11,215.5454545,48,116,0.392,42.66365688,1,2.88,0.361057388
AT5G18430,5,Recent WGDs,0.0121,0.1875,0.0643,0.264,26.24933899,0.459230794,1775,4,120.75,95,108,0.38,45.54637282,1,2.89,0.360674388
AT5G18440,5,Singletons,0.0935,0.1464,0.6388,0.133,92.31977363,0.14828881,3083,8,167.5,146,184,0.359,41.40127389,1,2.89,0.360332136
AT5G18460,5,Non WGDs,0.0143,0.1281,0.1119,0.017,200.9066362,0.188347685,3855,6,334.6666667,338,216,0.329,44.93426141,1,2.9,0.359240465
AT5G18490,5,Recent WGDs,0.0294,0.2064,0.1424,0.358,200.2901792,0.26239537,2614,1,618,211,123,0.4,45.60770156,1,2.91,0.35813577
AT5G18500,5,Non WGDs,0.0064,0.1401,0.0457,0.038,551.3939616,0.098427598,3142,7,162.1428571,205,347,0.42,42.81786942,3,2.91,0.357627492
AT5G18520,5,Non WGDs,0.0112,0.1377,0.0813,0.496,733.7019217,0.093475262,1608,NA,NA,64,221,0.478,45.65381708,NA,2.92,0.357060995
AT5G18540,5,Singletons,0.0155,0.1069,0.1449,NA,65.40197792,0.29610827,2298,4,361.75,55,289,0.347,43.19526627,1,2.93,0.356097218
AT5G18550,5,Recent WGDs,0.0195,0.1202,0.162,0.029,107.1702091,0.36283958,2953,6,136.1666667,337,401,0.447,50.50071531,1,2.94,0.35539404
AT5G18600,5,Non WGDs,0.0218,0.1262,0.1725,0.044,1013.413866,0.343169165,697,NA,NA,180,208,0.362,51.77993528,1,2.96,0.353092692
AT5G18610,5,Non WGDs,0.0018,0.1266,0.0141,0.03,5.089542743,0.285194445,2636,4,273.5,NA,NA,0.347,48.37872892,3,2.97,0.352001178
AT5G18620,5,Recent WGDs,0.0173,0.092,0.1882,0.021,429.5066928,0.261767886,6250,24,110.4166667,108,273,0.411,43.39857098,1,2.98,0.351470721
AT5G18640,5,Non WGDs,0.0226,0.1722,0.1315,0.155,171.1123492,0.220147677,2536,9,126.4444444,NA,288,0.362,41.98198198,1,3,0.34987569
AT5G18650,5,Non WGDs,0.0106,0.0652,0.1619,0.041,890.6183734,0.228336549,2791,11,119.1818182,348,328,0.465,43.90547264,NA,3,0.349358205
AT5G18670,5,Non WGDs,0.0317,0.1578,0.2007,0.093,660.4797155,0.199490974,2177,2,125.5,182,133,0.443,45.99627561,2,3.01,0.348547273
AT5G18680,5,Recent WGDs,0.0261,0.1399,0.1862,0.168,289.9327151,0.203949488,2373,4,224.75,111,193,0.38,48.54700855,3,3.02,0.348304197
AT5G18710,5,Non WGDs,0.0749,0.1718,0.4361,0.168,6.269665838,0.369921256,2346,1,427,1228,NA,0.38,41.73913043,1,3.03,0.346927186
AT5G18760,5,Recent WGDs,0.0229,0.1377,0.1664,0.371,121.7554853,0.195833003,2635,7,155,101,213,0.411,42.31391586,1,3.05,0.345136835
AT5G18770,5,Non WGDs,0.0915,0.1486,0.6157,0.665,46.99251204,0.275006096,2085,3,100.3333333,74,264,0.399,41.8395574,1,3.06,0.34486159
AT5G18780,5,Non WGDs,0.0437,0.1293,0.3378,0.09,85.96705596,0.339182471,1488,2,81,NA,NA,0.382,41.40271493,1,3.06,0.34454204
AT5G18800,5,Recent WGDs,0.0002,0.1893,0.001,0.004,851.7726603,0.11832298,1561,2,445.5,104,245,0.416,48.28660436,3,3.07,0.344281022
AT5G18820,5,Non WGDs,0.0129,0.1466,0.0877,NA,24.78803941,0.304040998,2839,8,109.625,60,174,0.406,43.34490741,1,3.07,0.343757679
AT5G18840,5,Non WGDs,0.0192,0.1257,0.1531,0.065,60.37939881,0.41311664,3827,15,133.1333333,73,308,0.395,43.96135266,2,3.09,0.34252054
AT5G18900,5,Recent WGDs,0.023,0.1504,0.1531,0.178,578.4536758,0.186529102,2076,6,143.5,124,194,0.448,45.93088071,3,3.12,0.340364295
AT5G18920,5,Singletons,0.0001,0.083,0.001,0.163,48.15018551,0.157002748,783,2,147.5,31,223,0.342,42.30769231,1,3.13,0.339833733
AT5G18930,5,Non WGDs,0.0098,0.2561,0.0381,0.057,33.65406819,0.157996721,1599,NA,NA,108,447,0.537,50.28735632,2,3.13,0.339589507
AT5G18940,5,Non WGDs,0.019,0.1181,0.1609,0.266,279.6674772,0.17513967,2569,10,108.8,186,257,0.384,39.30635838,1,3.15,0.338089205
AT5G18970,5,Non WGDs,0.017,0.1022,0.1668,NA,67.68875382,0.288808235,1432,3,103.3333333,103,503,0.484,51.1627907,1,3.16,0.337347267
AT5G18980,5,Recent WGDs,0.0103,0.1151,0.0892,0.023,101.0053212,0.188859165,3269,4,123,157,112,0.377,45.73365231,1,3.17,0.337104871
AT5G19000,5,Recent WGDs,0.0111,0.1394,0.0795,0.512,261.376343,0.148330569,2528,3,285,296,153,0.394,46.4869281,1,3.18,0.336355976
AT5G19010,5,Non WGDs,0.0065,0.1094,0.0591,0.021,458.1247881,0.089533966,3424,9,97.44444444,536,307,0.377,44.24882629,1,3.18,0.336064724
AT5G19040,5,Non WGDs,0.0171,0.1826,0.0937,0.116,9.707085951,0.567122155,1577,NA,NA,32,552,0.45,51.66163142,2,3.21,0.334338661
AT5G19050,5,Singletons,0.005,0.2032,0.0248,0.078,254.321624,0.208242232,2638,8,166.75,40,178,0.449,45.21178637,1,3.22,0.333540282
AT5G19060,5,Recent WGDs,0.0446,0.1723,0.259,0.12,101.0053212,0.188859165,2105,NA,NA,212,237,0.447,45.59178744,1,3.23,0.333192747
AT5G19070,5,Non WGDs,0.0035,0.0876,0.0402,0.17,134.4493431,0.198366776,2416,8,132.375,324,190,0.336,46.50059312,NA,3.23,0.33291227
AT5G19120,5,Non WGDs,0.0452,0.2377,0.19,0.182,1708.229327,0.182353563,1420,NA,NA,97,162,0.432,49.44013781,3,3.3,0.328869323
AT5G19130,5,Singletons,0.0195,0.1261,0.1549,0.011,173.9582461,0.102762235,3116,5,153.2,42,208,0.404,45.04761905,NA,3.3,0.328618715
AT5G19160,5,Recent WGDs,0.0162,0.1398,0.1156,0.24,101.0053212,0.188859165,2243,3,112.3333333,239,272,0.343,42.72401434,1,3.33,0.327150949
AT5G19190,5,Recent WGDs,0.015,0.0764,0.1963,0.001,101.0053212,0.188859165,772,1,105,89,113,0.483,42.15053763,1,3.37,0.324426428
AT5G19200,5,Recent WGDs,0.0259,0.1277,0.2031,0.248,23.97862048,0.248959835,1904,2,350,42,166,0.467,45.98393574,1,3.38,0.324195331
AT5G19220,5,Non WGDs,0.0155,0.1023,0.1518,0.229,840.204823,0.248803336,3008,14,91.14285714,56,107,0.384,42.82982792,3,3.39,0.323618843
AT5G19260,5,Recent WGDs,0.0398,0.1642,0.2424,0.01,118.9607534,0.340681313,1047,NA,NA,86,94,0.448,46.36678201,NA,3.42,0.322094166
AT5G19290,5,Non WGDs,0.0111,0.1909,0.0579,0.023,767.5827478,0.196640412,1230,NA,NA,58,179,0.494,52.26586103,NA,3.44,0.32055819
AT5G19300,5,Singletons,0.0231,0.0843,0.2737,NA,81.13592414,0.229677679,2639,10,119.8,17,227,0.351,44.36090226,1,3.45,0.320330022
AT5G19310,5,Recent WGDs,0.0313,0.171,0.1829,0.42,153.6172171,0.230637266,4654,11,121.0909091,127,NA,0.396,42.41001565,1,3.46,0.319871908
AT5G19315,5,Non WGDs,0.0385,0.0916,0.4201,0.152,101.0053212,0.188859165,363,1,120,NA,NA,0.48,39.09465021,NA,3.47,0.31950052
AT5G19330,5,Non WGDs,0.0052,0.1127,0.0458,0.357,493.7459543,0.10276792,4965,18,137.4444444,57,301,0.355,45.61650258,NA,3.48,0.318906405
